id,context,question,answers
306, Madde 8:  Her yarıyıl ders görevlendirmeleri sırasında Bölüm Başkanlığı tarafından belirlenerek Fakülte  Kurulu tarafından onaylanan Mimari Tasarım VIII dersi jürisi  yarıyılın ilk haftası içinde Mimari  Tasarım VIII der si konu/konularını belirleyerek Dekanlığa yazılı olarak bildirir ve öğrencilere ilan eder.   Mimari Tasarım VIII de rsi jürisi yarıyıl içinde en az iki  defa öğrencilerin Mimari Tasarım V III dersi  projelerini izlemek  üzere  toplanacağı  ara jüri tarihlerini beli rleyerek yarıyılın ilk haftası içinde ilan eder.   Öğrenciler ara jürilere katılmak zorundadır. Ara jürilerin not ortalaması ara sınav notu olarak kabul  edilir.  Zorunlu sebepler (jüri tesliminin yerine getirilmesini engelleyecek nitelik arz eden grev  lokavt  veya işin yavaşlatılması  savaş  seferberlik halleri  halk ayaklanmaları  terör vb. haller  deprem  fırtına   sel baskını  çığ  yıldırım gibi doğal afetler  kimyasal kirlilik  radyasyon kazası  radyasyon yağışı   iyonlaştırıcı radyasyon  yangın veya c iddi bulaşıcı hastalıkların baş göstermesi gibi haller) dışında  ikiden fazla ara jüriye girmeyen öğrenciye final jüri hakkı verilmez. Mazereti nedeniyle ara jürilerden  birine giremeyen öğrenci  tabi olduğu lisans yönetmeliğinde belirtilen süre içerisinde m azeret belgesi ile  birlikte jüri için istenenleri bölüm sekreterliğine teslim eder. Mazereti Fakülte Yönetim Kurulunca kabul  edildiği takdirde kendisine jüri hakkı verilir. Mazeret jürisi  öğrencinin bulunmadığı bir ortamda jüri  üyeleri tarafından gerçekle ştirilir .    Mimari Tasarım VIII Projesi Teslimi:   ,Ara jürilere katılmak zorunlu mudur ve ara jürilerin not ortalaması ne olarak kabul edilir?,Öğrenciler ara jürilere katılmak zorundadır. Ara jürilerin not ortalaması ara sınav notu olarak kabul edilir.
306, Madde 8:  Her yarıyıl ders görevlendirmeleri sırasında Bölüm Başkanlığı tarafından belirlenerek Fakülte  Kurulu tarafından onaylanan Mimari Tasarım VIII dersi jürisi  yarıyılın ilk haftası içinde Mimari  Tasarım VIII der si konu/konularını belirleyerek Dekanlığa yazılı olarak bildirir ve öğrencilere ilan eder.   Mimari Tasarım VIII de rsi jürisi yarıyıl içinde en az iki  defa öğrencilerin Mimari Tasarım V III dersi  projelerini izlemek  üzere  toplanacağı  ara jüri tarihlerini beli rleyerek yarıyılın ilk haftası içinde ilan eder.   Öğrenciler ara jürilere katılmak zorundadır. Ara jürilerin not ortalaması ara sınav notu olarak kabul  edilir.  Zorunlu sebepler (jüri tesliminin yerine getirilmesini engelleyecek nitelik arz eden grev  lokavt  veya işin yavaşlatılması  savaş  seferberlik halleri  halk ayaklanmaları  terör vb. haller  deprem  fırtına   sel baskını  çığ  yıldırım gibi doğal afetler  kimyasal kirlilik  radyasyon kazası  radyasyon yağışı   iyonlaştırıcı radyasyon  yangın veya c iddi bulaşıcı hastalıkların baş göstermesi gibi haller) dışında  ikiden fazla ara jüriye girmeyen öğrenciye final jüri hakkı verilmez. Mazereti nedeniyle ara jürilerden  birine giremeyen öğrenci  tabi olduğu lisans yönetmeliğinde belirtilen süre içerisinde m azeret belgesi ile  birlikte jüri için istenenleri bölüm sekreterliğine teslim eder. Mazereti Fakülte Yönetim Kurulunca kabul  edildiği takdirde kendisine jüri hakkı verilir. Mazeret jürisi  öğrencinin bulunmadığı bir ortamda jüri  üyeleri tarafından gerçekle ştirilir .    Mimari Tasarım VIII Projesi Teslimi:   ,Hangi durumlarda öğrenciye final jüri hakkı verilmez?,Zorunlu sebepler (jüri tesliminin yerine getirilmesini engelleyecek nitelik arz eden grev  lokavt veya işin yavaşlatılması  savaş  seferberlik halleri  halk ayaklanmaları  terör vb. haller  deprem  fırtına  sel baskını  çığ  yıldırım gibi doğal afetler  kimyasal kirlilik  radyasyon kazası  radyasyon yağışı  iyonlaştırıcı radyasyon  yangın veya ciddi bulaşıcı hastalıkların baş göstermesi gibi haller) dışında ikiden fazla ara jüriye girmeyen öğrenciye final jüri hakkı verilmez.
306, Madde 8:  Her yarıyıl ders görevlendirmeleri sırasında Bölüm Başkanlığı tarafından belirlenerek Fakülte  Kurulu tarafından onaylanan Mimari Tasarım VIII dersi jürisi  yarıyılın ilk haftası içinde Mimari  Tasarım VIII der si konu/konularını belirleyerek Dekanlığa yazılı olarak bildirir ve öğrencilere ilan eder.   Mimari Tasarım VIII de rsi jürisi yarıyıl içinde en az iki  defa öğrencilerin Mimari Tasarım V III dersi  projelerini izlemek  üzere  toplanacağı  ara jüri tarihlerini beli rleyerek yarıyılın ilk haftası içinde ilan eder.   Öğrenciler ara jürilere katılmak zorundadır. Ara jürilerin not ortalaması ara sınav notu olarak kabul  edilir.  Zorunlu sebepler (jüri tesliminin yerine getirilmesini engelleyecek nitelik arz eden grev  lokavt  veya işin yavaşlatılması  savaş  seferberlik halleri  halk ayaklanmaları  terör vb. haller  deprem  fırtına   sel baskını  çığ  yıldırım gibi doğal afetler  kimyasal kirlilik  radyasyon kazası  radyasyon yağışı   iyonlaştırıcı radyasyon  yangın veya c iddi bulaşıcı hastalıkların baş göstermesi gibi haller) dışında  ikiden fazla ara jüriye girmeyen öğrenciye final jüri hakkı verilmez. Mazereti nedeniyle ara jürilerden  birine giremeyen öğrenci  tabi olduğu lisans yönetmeliğinde belirtilen süre içerisinde m azeret belgesi ile  birlikte jüri için istenenleri bölüm sekreterliğine teslim eder. Mazereti Fakülte Yönetim Kurulunca kabul  edildiği takdirde kendisine jüri hakkı verilir. Mazeret jürisi  öğrencinin bulunmadığı bir ortamda jüri  üyeleri tarafından gerçekle ştirilir .    Mimari Tasarım VIII Projesi Teslimi:   ,Ara jürilerden birine mazereti nedeniyle katılamayan öğrenci ne yapmalıdır?,Mazereti nedeniyle ara jürilerden birine giremeyen öğrenci  tabi olduğu lisans yönetmeliğinde belirtilen süre içerisinde mazeret belgesi ile birlikte jüri için istenenleri bölüm sekreterliğine teslim eder.
307, Madde 9:  Mimari Tasarım VIII dersi projesi Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk haftası  içinde ilan edilen tarihte ve istenen nitelikte teslim edilir. Belirtilen gün veya saatte Mimari Tasarım  VIII dersi projesini teslim etmeyen öğrenci sınava alınmaz.     Mimari Tasarım VIII Dersi Sınavı:   ,Mimari Tasarım VIII dersi projesi ne zaman ve kim tarafından ilan edilen tarihte teslim edilir?,Mimari Tasarım VIII dersi projesi Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk haftası içinde ilan edilen tarihte teslim edilir.
307, Madde 9:  Mimari Tasarım VIII dersi projesi Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk haftası  içinde ilan edilen tarihte ve istenen nitelikte teslim edilir. Belirtilen gün veya saatte Mimari Tasarım  VIII dersi projesini teslim etmeyen öğrenci sınava alınmaz.     Mimari Tasarım VIII Dersi Sınavı:   ,Mimari Tasarım VIII dersi projesinin teslim niteliği nedir?,Mimari Tasarım VIII dersi projesi  Mimarlık Bölüm Başkanlığı tarafından belirlenen ve ilan edilen nitelikte teslim edilir.
307, Madde 9:  Mimari Tasarım VIII dersi projesi Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk haftası  içinde ilan edilen tarihte ve istenen nitelikte teslim edilir. Belirtilen gün veya saatte Mimari Tasarım  VIII dersi projesini teslim etmeyen öğrenci sınava alınmaz.     Mimari Tasarım VIII Dersi Sınavı:   ,Mimari Tasarım VIII dersi projesini belirtilen gün veya saatte teslim etmeyen öğrencinin durumu ne olur?,Belirtilen gün veya saatte Mimari Tasarım VIII dersi projesini teslim etmeyen öğrenci sınava alınmaz.
308, Madde 10:  Mimari Tasarım VIII dersinin sınavı Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk  haftası içinde ilan edilen tarihte Mimari Tasarım VIII Jürisi tar afından yapılır. Jüri  Mimari Tasarım VIII  dersi sınavının özelliklerini Mimarlık Bölüm Başkanlığı’na yarıyılın ilk haftası içinde bildirir. Sınav  açık ya da kapalı sözlü savunma şeklinde olur. Gerektiğinde eskiz sınavı da yapılabilir.   Öğrenci Mimari Tasarım VIII dersi projesini belirtilen tarih ve saatte sözlü o larak savunur. Savunma en  çok 20  dakika sürer. Öğrencinin başarı notu jüri tarafından Bölüm Başkanlığı’na bildirilir.     Mimari Tasarım VIII dersinde Başarısızlık Durumu ve Tekrar:   ,Mimari Tasarım VIII dersinin sınavı kim tarafından yapılır ve ne zaman ilan edilir?,Mimari Tasarım VIII dersinin sınavı Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk haftası içinde ilan edilen tarihte Mimari Tasarım VIII Jürisi tarafından yapılır.
308, Madde 10:  Mimari Tasarım VIII dersinin sınavı Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk  haftası içinde ilan edilen tarihte Mimari Tasarım VIII Jürisi tar afından yapılır. Jüri  Mimari Tasarım VIII  dersi sınavının özelliklerini Mimarlık Bölüm Başkanlığı’na yarıyılın ilk haftası içinde bildirir. Sınav  açık ya da kapalı sözlü savunma şeklinde olur. Gerektiğinde eskiz sınavı da yapılabilir.   Öğrenci Mimari Tasarım VIII dersi projesini belirtilen tarih ve saatte sözlü o larak savunur. Savunma en  çok 20  dakika sürer. Öğrencinin başarı notu jüri tarafından Bölüm Başkanlığı’na bildirilir.     Mimari Tasarım VIII dersinde Başarısızlık Durumu ve Tekrar:   ,Mimari Tasarım VIII Jürisi  sınavın özelliklerini kime bildirir ve ne zaman?,Jüri  Mimari Tasarım VIII dersi sınavının özelliklerini Mimarlık Bölüm Başkanlığı’na yarıyılın ilk haftası içinde bildirir.
308, Madde 10:  Mimari Tasarım VIII dersinin sınavı Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk  haftası içinde ilan edilen tarihte Mimari Tasarım VIII Jürisi tar afından yapılır. Jüri  Mimari Tasarım VIII  dersi sınavının özelliklerini Mimarlık Bölüm Başkanlığı’na yarıyılın ilk haftası içinde bildirir. Sınav  açık ya da kapalı sözlü savunma şeklinde olur. Gerektiğinde eskiz sınavı da yapılabilir.   Öğrenci Mimari Tasarım VIII dersi projesini belirtilen tarih ve saatte sözlü o larak savunur. Savunma en  çok 20  dakika sürer. Öğrencinin başarı notu jüri tarafından Bölüm Başkanlığı’na bildirilir.     Mimari Tasarım VIII dersinde Başarısızlık Durumu ve Tekrar:   ,Mimari Tasarım VIII dersinin sınavı hangi şekillerde olabilir?,Sınav açık ya da kapalı sözlü savunma şeklinde olur. Gerektiğinde eskiz sınavı da yapılabilir.
308, Madde 10:  Mimari Tasarım VIII dersinin sınavı Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk  haftası içinde ilan edilen tarihte Mimari Tasarım VIII Jürisi tar afından yapılır. Jüri  Mimari Tasarım VIII  dersi sınavının özelliklerini Mimarlık Bölüm Başkanlığı’na yarıyılın ilk haftası içinde bildirir. Sınav  açık ya da kapalı sözlü savunma şeklinde olur. Gerektiğinde eskiz sınavı da yapılabilir.   Öğrenci Mimari Tasarım VIII dersi projesini belirtilen tarih ve saatte sözlü o larak savunur. Savunma en  çok 20  dakika sürer. Öğrencinin başarı notu jüri tarafından Bölüm Başkanlığı’na bildirilir.     Mimari Tasarım VIII dersinde Başarısızlık Durumu ve Tekrar:   ,Mimari Tasarım VIII dersi projesinin sözlü savunması en çok ne kadar sürer?,Savunma en çok 20 dakika sürer.
308, Madde 10:  Mimari Tasarım VIII dersinin sınavı Mimarlık Bölüm Başkanlığı tarafından yarıyılın ilk  haftası içinde ilan edilen tarihte Mimari Tasarım VIII Jürisi tar afından yapılır. Jüri  Mimari Tasarım VIII  dersi sınavının özelliklerini Mimarlık Bölüm Başkanlığı’na yarıyılın ilk haftası içinde bildirir. Sınav  açık ya da kapalı sözlü savunma şeklinde olur. Gerektiğinde eskiz sınavı da yapılabilir.   Öğrenci Mimari Tasarım VIII dersi projesini belirtilen tarih ve saatte sözlü o larak savunur. Savunma en  çok 20  dakika sürer. Öğrencinin başarı notu jüri tarafından Bölüm Başkanlığı’na bildirilir.     Mimari Tasarım VIII dersinde Başarısızlık Durumu ve Tekrar:   ,Öğrencinin başarı notu  Mimari Tasarım VIII dersinde kim tarafından bildirilir?,Öğrencinin başarı notu jüri tarafından Bölüm Başkanlığı’na bildirilir.
309, Madde 11:  Mima ri Tasarım VIII dersine ait yükümlülüklerini yukarıda yazılı koşullar çerçevesinde  yerine getirmeyen ve başarısız olan öğrenciler bir sonraki dönemde Mimari Tasarım VIII dersi için  Bölüm Başkanlığı tarafından görevlendirilen jüri tarafından belirlenen yeni  Mimari Tasarım VIII dersi  koşullarına uymak zorundadır. Mimari Tasarım VIII dersinden başarısız olan öğrencinin başarısız  olduğu konu ve çalışma ile tüm ilişiği kesilir. Mimari Tasarım VIII dersinin mazeret ve yaz okulu hakkı  yoktur .    Çeşitli Hükümler:   ,Mimari Tasarım VIII dersinde başarısız olan öğrenciler için bir sonraki dönemde nasıl bir uygulama söz konusudur?,Mimari Tasarım VIII dersine ait yükümlülüklerini yukarıda yazılı koşullar çerçevesinde yerine getirmeyen ve başarısız olan öğrenciler bir sonraki dönemde Mimari Tasarım VIII dersi için Bölüm Başkanlığı tarafından görevlendirilen jüri tarafından belirlenen yeni Mimari Tasarım VIII dersi koşullarına uymak zorundadır.
309, Madde 11:  Mima ri Tasarım VIII dersine ait yükümlülüklerini yukarıda yazılı koşullar çerçevesinde  yerine getirmeyen ve başarısız olan öğrenciler bir sonraki dönemde Mimari Tasarım VIII dersi için  Bölüm Başkanlığı tarafından görevlendirilen jüri tarafından belirlenen yeni  Mimari Tasarım VIII dersi  koşullarına uymak zorundadır. Mimari Tasarım VIII dersinden başarısız olan öğrencinin başarısız  olduğu konu ve çalışma ile tüm ilişiği kesilir. Mimari Tasarım VIII dersinin mazeret ve yaz okulu hakkı  yoktur .    Çeşitli Hükümler:   ,Mimari Tasarım VIII dersinden başarısız olan öğrencinin durumu nedir?,Mimari Tasarım VIII dersinden başarısız olan öğrencinin başarısız olduğu konu ve çalışma ile tüm ilişiği kesilir.
309, Madde 11:  Mima ri Tasarım VIII dersine ait yükümlülüklerini yukarıda yazılı koşullar çerçevesinde  yerine getirmeyen ve başarısız olan öğrenciler bir sonraki dönemde Mimari Tasarım VIII dersi için  Bölüm Başkanlığı tarafından görevlendirilen jüri tarafından belirlenen yeni  Mimari Tasarım VIII dersi  koşullarına uymak zorundadır. Mimari Tasarım VIII dersinden başarısız olan öğrencinin başarısız  olduğu konu ve çalışma ile tüm ilişiği kesilir. Mimari Tasarım VIII dersinin mazeret ve yaz okulu hakkı  yoktur .    Çeşitli Hükümler:   ,Mimari Tasarım VIII dersi için mazeret veya yaz okulu hakkı var mıdır?,Mimari Tasarım VIII dersinin mazeret ve yaz okulu hakkı yoktur.
310, Madde 12:  Tek ders sınavı ile ilgili olarak GTÜ Lisans Eğitim ve Öğretim Yönetmeliğinin ilgili  maddesi gereği proje çalışması olarak değerlendirilen Mimari Tasarım VIII dersinde tek ders sınav  hakkı yoktur.     ,Hangi ders için tek ders sınav hakkı yoktur?,Mimari Tasarım VIII dersinde tek ders sınav hakkı yoktur.
310, Madde 12:  Tek ders sınavı ile ilgili olarak GTÜ Lisans Eğitim ve Öğretim Yönetmeliğinin ilgili  maddesi gereği proje çalışması olarak değerlendirilen Mimari Tasarım VIII dersinde tek ders sınav  hakkı yoktur.     ,Mimari Tasarım VIII dersi neden tek ders sınavı kapsamı dışındadır?,Mimari Tasarım VIII dersi proje çalışması olarak değerlendirildiği için tek ders sınavı kapsamı dışındadır.
310, Madde 12:  Tek ders sınavı ile ilgili olarak GTÜ Lisans Eğitim ve Öğretim Yönetmeliğinin ilgili  maddesi gereği proje çalışması olarak değerlendirilen Mimari Tasarım VIII dersinde tek ders sınav  hakkı yoktur.     ,Tek ders sınavı ile ilgili düzenlemeler hangi yönetmelikte yer almaktadır?,Tek ders sınavı ile ilgili düzenlemeler GTÜ Lisans Eğitim ve Öğretim Yönetmeliğinin ilgili maddesinde yer almaktadır.
311, Madde 13:  Bu yönergede hüküm bulunmaya n durumlarda GTÜ Lisans Eğitim ve Öğretim Yönetmeliği   Mimari Tasarım Dersleri Uygulama Esasları Yönergesi ve/veya Bölüm ve Fakülte Kurullarınca alınacak  ilke kararları uygulanır .    T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-3    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Yürürlük:   ,Bu yönergede hüküm bulunmayan durumlarda hangi kaynaklara başvurulur?,Bu yönergede hüküm bulunmayan durumlarda GTÜ Lisans Eğitim ve Öğretim Yönetmeliği  Mimari Tasarım Dersleri Uygulama Esasları Yönergesi ve/veya Bölüm ve Fakülte Kurullarınca alınacak ilke kararları uygulanır.
311, Madde 13:  Bu yönergede hüküm bulunmaya n durumlarda GTÜ Lisans Eğitim ve Öğretim Yönetmeliği   Mimari Tasarım Dersleri Uygulama Esasları Yönergesi ve/veya Bölüm ve Fakülte Kurullarınca alınacak  ilke kararları uygulanır .    T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-3    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Yürürlük:   ,Mimari Tasarım VIII Dersi Uygulama Esasları Yönergesi'nin doküman numarası nedir?,Mimari Tasarım VIII Dersi Uygulama Esasları Yönergesi'nin doküman numarası YÖ-0017'dir.
311, Madde 13:  Bu yönergede hüküm bulunmaya n durumlarda GTÜ Lisans Eğitim ve Öğretim Yönetmeliği   Mimari Tasarım Dersleri Uygulama Esasları Yönergesi ve/veya Bölüm ve Fakülte Kurullarınca alınacak  ilke kararları uygulanır .    T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-3    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Yürürlük:   ,Mimari Tasarım VIII Dersi Uygulama Esasları Yönergesi'nin ilk yayın tarihi nedir?,Mimari Tasarım VIII Dersi Uygulama Esasları Yönergesi'nin yayın tarihi 06.12.2017'dir.
311, Madde 13:  Bu yönergede hüküm bulunmaya n durumlarda GTÜ Lisans Eğitim ve Öğretim Yönetmeliği   Mimari Tasarım Dersleri Uygulama Esasları Yönergesi ve/veya Bölüm ve Fakülte Kurullarınca alınacak  ilke kararları uygulanır .    T.C.   GEBZE TEKNİK ÜNİVERSİTESİ   MİMARİ TASARIM VIII DERSİ  UYGULAMA  ESASLARI YÖNERGESİ  Doküman No  YÖ-0017  Yayın Tarihi  06.12.2017   Revizyon Tarihi  2  Revizyon No  03.03.202 1  Sayfa  3-3    Form No: FR-0356 Yayın Tarihi: 23.11 .2017 Değ.No:0 Değ.Tarihi: -      Yürürlük:   ,Mimari Tasarım VIII Dersi Uygulama Esasları Yönergesi'nin son revizyon tarihi nedir?,Mimari Tasarım VIII Dersi Uygulama Esasları Yönergesi'nin revizyon tarihi 03.03.2021'dir.
